translated_text,Product Review,stopword_text,tokenised_text,normalise_text,stemming_text,lemma_text,POS_Tags,Sentiment_Rating
The Malay shirt I bought was comfortable but there was no wow element that made him different,3,Malay shirt bought comfortable wow element made different,"['The', 'Malay', 'shirt', 'I', 'bought', 'was', 'comfortable', 'but', 'there', 'was', 'no', 'wow', 'element', 'that', 'made', 'him', 'different']","['The', 'Malay', 'shirt', 'I', 'bought', 'was', 'comfortable', 'but', 'there', 'was', 'tidak', 'wow', 'element', 'that', 'made', 'him', 'different']",the malay shirt i bought was comfortable but there was tidak wow element that made him different,The Malay shirt I bought wa comfortable but there wa tidak wow element that made him different,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('i', 'NN'), ('bought', 'VBD'), ('was', 'VBD'), ('comfortable', 'JJ'), ('but', 'CC'), ('there', 'EX'), ('was', 'VBD'), ('tidak', 'JJ'), ('wow', 'JJ'), ('element', 'NN'), ('that', 'WDT'), ('made', 'VBD'), ('him', 'PRP'), ('different', 'JJ')]",Neutral
Standard je lah shirt This stick is too special,3,Standard je lah shirt stick special,"['Standard', 'je', 'lah', 'shirt', 'This', 'stick', 'is', 'too', 'special']","['Standard', 'je', 'lah', 'shirt', 'This', 'stick', 'is', 'too', 'special']",standard je lah shirt this stick is too special,Standard je lah shirt This stick is too special,"[('standard', 'JJ'), ('je', 'NN'), ('lah', 'NN'), ('shirt', 'NN'), ('this', 'DT'), ('stick', 'NN'), ('is', 'VBZ'), ('too', 'RB'), ('special', 'JJ')]",Neutral
This Malay shirt is quite comfortable price,3,Malay shirt quite comfortable price,"['This', 'Malay', 'shirt', 'is', 'quite', 'comfortable', 'price']","['This', 'Malay', 'shirt', 'is', 'quite', 'comfortable', 'price']",this malay shirt is quite comfortable price,This Malay shirt is quite comfortable price,"[('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('quite', 'RB'), ('comfortable', 'JJ'), ('price', 'NN')]",Neutral
I am satisfied with the sizing of this Malay shirt but the quality of the fabric can improve,3,satisfied sizing Malay shirt quality fabric improve,"['I', 'am', 'satisfied', 'with', 'the', 'sizing', 'of', 'this', 'Malay', 'shirt', 'but', 'the', 'quality', 'of', 'the', 'fabric', 'can', 'improve']","['I', 'am', 'satisfied', 'with', 'the', 'sizing', 'of', 'this', 'Malay', 'shirt', 'but', 'the', 'quality', 'of', 'the', 'fabric', 'can', 'improve']",i am satisfied with the sizing of this malay shirt but the quality of the fabric can improve,I am satisfied with the sizing of this Malay shirt but the quality of the fabric can improve,"[('i', 'NN'), ('am', 'VBP'), ('satisfied', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('sizing', 'NN'), ('of', 'IN'), ('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('but', 'CC'), ('the', 'DT'), ('quality', 'NN'), ('of', 'IN'), ('the', 'DT'), ('fabric', 'NN'), ('can', 'MD'), ('improve', 'VB')]",Neutral
The Malay shirt I bought is okay but not too much,3,Malay shirt bought okay much,"['The', 'Malay', 'shirt', 'I', 'bought', 'is', 'okay', 'but', 'not', 'too', 'much']","['The', 'Malay', 'shirt', 'I', 'bought', 'is', 'okay', 'but', 'not', 'too', 'much']",the malay shirt i bought is okay but not too much,The Malay shirt I bought is okay but not too much,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('i', 'NN'), ('bought', 'VBD'), ('is', 'VBZ'), ('okay', 'RB'), ('but', 'CC'), ('not', 'RB'), ('too', 'RB'), ('much', 'JJ')]",Neutral
Easy but standardized quality fabric quality is reasonably priced,3,Easy standardized quality fabric quality reasonably priced,"['Easy', 'but', 'standardized', 'quality', 'fabric', 'quality', 'is', 'reasonably', 'priced']","['Easy', 'but', 'standardized', 'quality', 'fabric', 'quality', 'is', 'reasonably', 'priced']",easy but standardized quality fabric quality is reasonably priced,Easy but standardized quality fabric quality is reasonably priced,"[('easy', 'JJ'), ('but', 'CC'), ('standardized', 'JJ'), ('quality', 'NN'), ('fabric', 'JJ'), ('quality', 'NN'), ('is', 'VBZ'), ('reasonably', 'RB'), ('priced', 'VBN')]",Neutral
Malay shirts fit the price paid the stick is too special but okay,3,Malay shirts fit price paid stick special okay,"['Malay', 'shirts', 'fit', 'the', 'price', 'paid', 'the', 'stick', 'is', 'too', 'special', 'but', 'okay']","['Malay', 'shirts', 'fit', 'the', 'price', 'paid', 'the', 'stick', 'is', 'too', 'special', 'but', 'okay']",malay shirts fit the price paid the stick is too special but okay,Malay shirt fit the price paid the stick is too special but okay,"[('malay', 'NN'), ('shirts', 'NNS'), ('fit', 'VBP'), ('the', 'DT'), ('price', 'NN'), ('paid', 'VBD'), ('the', 'DT'), ('stick', 'NN'), ('is', 'VBZ'), ('too', 'RB'), ('special', 'JJ'), ('but', 'CC'), ('okay', 'JJ')]",Neutral
The quality of the fabric but I hope the design can be a little more creative,3,quality fabric hope design little creative,"['The', 'quality', 'of', 'the', 'fabric', 'but', 'I', 'hope', 'the', 'design', 'can', 'be', 'a', 'little', 'more', 'creative']","['The', 'quality', 'of', 'the', 'fabric', 'but', 'I', 'hope', 'the', 'design', 'can', 'be', 'a', 'little', 'more', 'creative']",the quality of the fabric but i hope the design can be a little more creative,The quality of the fabric but I hope the design can be a little more creative,"[('the', 'DT'), ('quality', 'NN'), ('of', 'IN'), ('the', 'DT'), ('fabric', 'NN'), ('but', 'CC'), ('i', 'JJ'), ('hope', 'VBP'), ('the', 'DT'), ('design', 'NN'), ('can', 'MD'), ('be', 'VB'), ('a', 'DT'), ('little', 'JJ'), ('more', 'RBR'), ('creative', 'JJ')]",Neutral
I am satisfied with the purchase of this Malay shirt not too luxurious but okay,3,satisfied purchase Malay shirt luxurious okay,"['I', 'am', 'satisfied', 'with', 'the', 'purchase', 'of', 'this', 'Malay', 'shirt', 'not', 'too', 'luxurious', 'but', 'okay']","['I', 'am', 'satisfied', 'with', 'the', 'purchase', 'of', 'this', 'Malay', 'shirt', 'not', 'too', 'luxurious', 'but', 'okay']",i am satisfied with the purchase of this malay shirt not too luxurious but okay,I am satisfied with the purchase of this Malay shirt not too luxurious but okay,"[('i', 'NN'), ('am', 'VBP'), ('satisfied', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('purchase', 'NN'), ('of', 'IN'), ('this', 'DT'), ('malay', 'NN'), ('shirt', 'VBZ'), ('not', 'RB'), ('too', 'RB'), ('luxurious', 'JJ'), ('but', 'CC'), ('okay', 'JJ')]",Neutral
Fast delivery but this Malay shirt is quite familiar with it.,3,Fast delivery Malay shirt quite familiar .,"['Fast', 'delivery', 'but', 'this', 'Malay', 'shirt', 'is', 'quite', 'familiar', 'with', 'it', '.']","['Fast', 'delivery', 'but', 'this', 'Malay', 'shirt', 'is', 'quite', 'familiar', 'with', 'it', '.']",fast delivery but this malay shirt is quite familiar with it ,Fast delivery but this Malay shirt is quite familiar with it .,"[('fast', 'JJ'), ('delivery', 'NN'), ('but', 'CC'), ('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('quite', 'RB'), ('familiar', 'JJ'), ('with', 'IN'), ('it', 'PRP')]",Neutral
The Malay shirt I get comfortable and the fabric is okay design standard,3,Malay shirt get comfortable fabric okay design standard,"['The', 'Malay', 'shirt', 'I', 'get', 'comfortable', 'and', 'the', 'fabric', 'is', 'okay', 'design', 'standard']","['The', 'Malay', 'shirt', 'I', 'get', 'comfortable', 'and', 'the', 'fabric', 'is', 'okay', 'design', 'standard']",the malay shirt i get comfortable and the fabric is okay design standard,The Malay shirt I get comfortable and the fabric is okay design standard,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('i', 'NN'), ('get', 'VBP'), ('comfortable', 'JJ'), ('and', 'CC'), ('the', 'DT'), ('fabric', 'NN'), ('is', 'VBZ'), ('okay', 'JJ'), ('design', 'NN'), ('standard', 'NN')]",Neutral
Reasonable prices for the quality given the design of the stick passed away,3,Reasonable prices quality given design stick passed away,"['Reasonable', 'prices', 'for', 'the', 'quality', 'given', 'the', 'design', 'of', 'the', 'stick', 'passed', 'away']","['Reasonable', 'prices', 'for', 'the', 'quality', 'given', 'the', 'design', 'of', 'the', 'stick', 'passed', 'away']",reasonable prices for the quality given the design of the stick passed away,Reasonable price for the quality given the design of the stick passed away,"[('reasonable', 'JJ'), ('prices', 'NNS'), ('for', 'IN'), ('the', 'DT'), ('quality', 'NN'), ('given', 'VBN'), ('the', 'DT'), ('design', 'NN'), ('of', 'IN'), ('the', 'DT'), ('stick', 'NN'), ('passed', 'VBD'), ('away', 'RB')]",Neutral
The Malay shirt I bought is okay but can increase the quality of the fabric,3,Malay shirt bought okay increase quality fabric,"['The', 'Malay', 'shirt', 'I', 'bought', 'is', 'okay', 'but', 'can', 'increase', 'the', 'quality', 'of', 'the', 'fabric']","['The', 'Malay', 'shirt', 'I', 'bought', 'is', 'okay', 'but', 'can', 'increase', 'the', 'quality', 'of', 'the', 'fabric']",the malay shirt i bought is okay but can increase the quality of the fabric,The Malay shirt I bought is okay but can increase the quality of the fabric,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('i', 'NN'), ('bought', 'VBD'), ('is', 'VBZ'), ('okay', 'JJ'), ('but', 'CC'), ('can', 'MD'), ('increase', 'VB'), ('the', 'DT'), ('quality', 'NN'), ('of', 'IN'), ('the', 'DT'), ('fabric', 'NN')]",Neutral
I like the fast shipping of the Malay shirt,3,like fast shipping Malay shirt,"['I', 'like', 'the', 'fast', 'shipping', 'of', 'the', 'Malay', 'shirt']","['I', 'like', 'the', 'fast', 'shipping', 'of', 'the', 'Malay', 'shirt']",i like the fast shipping of the malay shirt,I like the fast shipping of the Malay shirt,"[('i', 'NN'), ('like', 'IN'), ('the', 'DT'), ('fast', 'JJ'), ('shipping', 'NN'), ('of', 'IN'), ('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN')]",Neutral
This Malay shirt is comfortable but the design is quite common,3,Malay shirt comfortable design quite common,"['This', 'Malay', 'shirt', 'is', 'comfortable', 'but', 'the', 'design', 'is', 'quite', 'common']","['This', 'Malay', 'shirt', 'is', 'comfortable', 'but', 'the', 'design', 'is', 'quite', 'common']",this malay shirt is comfortable but the design is quite common,This Malay shirt is comfortable but the design is quite common,"[('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('comfortable', 'JJ'), ('but', 'CC'), ('the', 'DT'), ('design', 'NN'), ('is', 'VBZ'), ('quite', 'RB'), ('common', 'JJ')]",Neutral
Size okay but I hope there are more interesting design options,3,Size okay hope interesting design options,"['Size', 'okay', 'but', 'I', 'hope', 'there', 'are', 'more', 'interesting', 'design', 'options']","['Size', 'okay', 'but', 'I', 'hope', 'there', 'are', 'more', 'interesting', 'design', 'options']",size okay but i hope there are more interesting design options,Size okay but I hope there are more interesting design option,"[('size', 'NN'), ('okay', 'NN'), ('but', 'CC'), ('i', 'JJ'), ('hope', 'VBP'), ('there', 'EX'), ('are', 'VBP'), ('more', 'JJR'), ('interesting', 'JJ'), ('design', 'NN'), ('options', 'NNS')]",Neutral
This Malay shirt is okay for simple use,3,Malay shirt okay simple use,"['This', 'Malay', 'shirt', 'is', 'okay', 'for', 'simple', 'use']","['This', 'Malay', 'shirt', 'is', 'okay', 'for', 'simple', 'use']",this malay shirt is okay for simple use,This Malay shirt is okay for simple use,"[('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('okay', 'VBN'), ('for', 'IN'), ('simple', 'JJ'), ('use', 'NN')]",Neutral
Price is worth the quality of the Malay shirt I get,3,Price worth quality Malay shirt get,"['Price', 'is', 'worth', 'the', 'quality', 'of', 'the', 'Malay', 'shirt', 'I', 'get']","['Price', 'is', 'worth', 'the', 'quality', 'of', 'the', 'Malay', 'shirt', 'I', 'get']",price is worth the quality of the malay shirt i get,Price is worth the quality of the Malay shirt I get,"[('price', 'NN'), ('is', 'VBZ'), ('worth', 'IN'), ('the', 'DT'), ('quality', 'NN'), ('of', 'IN'), ('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('i', 'NN'), ('get', 'VBP')]",Neutral
I am satisfied with the purchase of this Malay shirt too luxurious but okay,3,satisfied purchase Malay shirt luxurious okay,"['I', 'am', 'satisfied', 'with', 'the', 'purchase', 'of', 'this', 'Malay', 'shirt', 'too', 'luxurious', 'but', 'okay']","['I', 'am', 'satisfied', 'with', 'the', 'purchase', 'of', 'this', 'Malay', 'shirt', 'too', 'luxurious', 'but', 'okay']",i am satisfied with the purchase of this malay shirt too luxurious but okay,I am satisfied with the purchase of this Malay shirt too luxurious but okay,"[('i', 'NN'), ('am', 'VBP'), ('satisfied', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('purchase', 'NN'), ('of', 'IN'), ('this', 'DT'), ('malay', 'NN'), ('shirt', 'VBZ'), ('too', 'RB'), ('luxurious', 'JJ'), ('but', 'CC'), ('okay', 'JJ')]",Neutral
The Malay shirt I bought was okay but not too different from the others,3,Malay shirt bought okay different others,"['The', 'Malay', 'shirt', 'I', 'bought', 'was', 'okay', 'but', 'not', 'too', 'different', 'from', 'the', 'others']","['The', 'Malay', 'shirt', 'I', 'bought', 'was', 'okay', 'but', 'not', 'too', 'different', 'from', 'the', 'others']",the malay shirt i bought was okay but not too different from the others,The Malay shirt I bought wa okay but not too different from the others,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('i', 'NN'), ('bought', 'VBD'), ('was', 'VBD'), ('okay', 'RB'), ('but', 'CC'), ('not', 'RB'), ('too', 'RB'), ('different', 'JJ'), ('from', 'IN'), ('the', 'DT'), ('others', 'NNS')]",Neutral
Standard je is the Malay shirt that is too lazy,3,Standard je Malay shirt lazy,"['Standard', 'je', 'is', 'the', 'Malay', 'shirt', 'that', 'is', 'too', 'lazy']","['Standard', 'je', 'is', 'the', 'Malay', 'shirt', 'that', 'is', 'too', 'lazy']",standard je is the malay shirt that is too lazy,Standard je is the Malay shirt that is too lazy,"[('standard', 'JJ'), ('je', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('too', 'RB'), ('lazy', 'JJ')]",Neutral
The Malay shirt I bought was okay with the fabric material as it was like a plastic table but it was affordable,3,Malay shirt bought okay fabric material like plastic table affordable,"['The', 'Malay', 'shirt', 'I', 'bought', 'was', 'okay', 'with', 'the', 'fabric', 'material', 'as', 'it', 'was', 'like', 'a', 'plastic', 'table', 'but', 'it', 'was', 'affordable']","['The', 'Malay', 'shirt', 'I', 'bought', 'was', 'okay', 'with', 'the', 'fabric', 'material', 'as', 'it', 'was', 'like', 'a', 'plastic', 'table', 'but', 'it', 'was', 'affordable']",the malay shirt i bought was okay with the fabric material as it was like a plastic table but it was affordable,The Malay shirt I bought wa okay with the fabric material a it wa like a plastic table but it wa affordable,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('i', 'NN'), ('bought', 'VBD'), ('was', 'VBD'), ('okay', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('fabric', 'JJ'), ('material', 'NN'), ('as', 'IN'), ('it', 'PRP'), ('was', 'VBD'), ('like', 'IN'), ('a', 'DT'), ('plastic', 'NN'), ('table', 'NN'), ('but', 'CC'), ('it', 'PRP'), ('was', 'VBD'), ('affordable', 'JJ')]",Neutral
Customer service is not a good idea but fast delivery,3,Customer service good idea fast delivery,"['Customer', 'service', 'is', 'not', 'a', 'good', 'idea', 'but', 'fast', 'delivery']","['Customer', 'service', 'is', 'not', 'a', 'good', 'idea', 'but', 'fast', 'delivery']",customer service is not a good idea but fast delivery,Customer service is not a good idea but fast delivery,"[('customer', 'NN'), ('service', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('a', 'DT'), ('good', 'JJ'), ('idea', 'NN'), ('but', 'CC'), ('fast', 'JJ'), ('delivery', 'NN')]",Neutral
Malay shirts until crazy crazy design sticks are just like in the wrong picture,3,Malay shirts crazy crazy design sticks like wrong picture,"['Malay', 'shirts', 'until', 'crazy', 'crazy', 'design', 'sticks', 'are', 'just', 'like', 'in', 'the', 'wrong', 'picture']","['Malay', 'shirts', 'until', 'crazy', 'crazy', 'design', 'sticks', 'are', 'just', 'like', 'in', 'the', 'wrong', 'picture']",malay shirts until crazy crazy design sticks are just like in the wrong picture,Malay shirt until crazy crazy design stick are just like in the wrong picture,"[('malay', 'NN'), ('shirts', 'NNS'), ('until', 'IN'), ('crazy', 'JJ'), ('crazy', 'JJ'), ('design', 'NN'), ('sticks', 'NNS'), ('are', 'VBP'), ('just', 'RB'), ('like', 'IN'), ('in', 'IN'), ('the', 'DT'), ('wrong', 'JJ'), ('picture', 'NN')]",Neutral
Quality of fabric like night market fabric minus matches high price,3,Quality fabric like night market fabric minus matches high price,"['Quality', 'of', 'fabric', 'like', 'night', 'market', 'fabric', 'minus', 'matches', 'high', 'price']","['Quality', 'of', 'fabric', 'like', 'night', 'market', 'fabric', 'minus', 'matches', 'high', 'price']",quality of fabric like night market fabric minus matches high price,Quality of fabric like night market fabric minus match high price,"[('quality', 'NN'), ('of', 'IN'), ('fabric', 'NN'), ('like', 'IN'), ('night', 'NN'), ('market', 'NN'), ('fabric', 'JJ'), ('minus', 'NN'), ('matches', 'NNS'), ('high', 'JJ'), ('price', 'NN')]",Neutral
The right sizing is right I feel like a high school dress ExpressionFlessFace,3,right sizing right feel like high school dress ExpressionFlessFace,"['The', 'right', 'sizing', 'is', 'right', 'I', 'feel', 'like', 'a', 'high', 'school', 'dress', 'ExpressionFlessFace']","['The', 'right', 'sizing', 'is', 'right', 'I', 'feel', 'like', 'a', 'high', 'school', 'dress', 'ExpressionFlessFace']",the right sizing is right i feel like a high school dress expressionflessface,The right sizing is right I feel like a high school dress ExpressionFlessFace,"[('the', 'DT'), ('right', 'JJ'), ('sizing', 'NN'), ('is', 'VBZ'), ('right', 'JJ'), ('i', 'NN'), ('feel', 'VBP'), ('like', 'IN'), ('a', 'DT'), ('high', 'JJ'), ('school', 'NN'), ('dress', 'NN'), ('expressionflessface', 'NN')]",Neutral
My Malay shirt was torn before wearing it was a direct quality of facewithrollingeyes,3,Malay shirt torn wearing direct quality facewithrollingeyes,"['My', 'Malay', 'shirt', 'was', 'torn', 'before', 'wearing', 'it', 'was', 'a', 'direct', 'quality', 'of', 'facewithrollingeyes']","['My', 'Malay', 'shirt', 'was', 'torn', 'before', 'wearing', 'it', 'was', 'a', 'direct', 'quality', 'of', 'facewithrollingeyes']",my malay shirt was torn before wearing it was a direct quality of facewithrollingeyes,My Malay shirt wa torn before wearing it wa a direct quality of facewithrollingeyes,"[('my', 'PRP$'), ('malay', 'NN'), ('shirt', 'NN'), ('was', 'VBD'), ('torn', 'VBN'), ('before', 'IN'), ('wearing', 'VBG'), ('it', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('direct', 'JJ'), ('quality', 'NN'), ('of', 'IN'), ('facewithrollingeyes', 'NNS')]",Neutral
